,Nb_Tweets,Nb_Positive_Tweets,Nb_Negative_Tweets,nb_Neutral_Tweets,text,Sentiment_Score,Party,Name,Category
2018-06-01,8,3,4,1,"['keep manuel needed brexit position detail every calculation seems centred keeping tory cabinet together rather national interest second vote vital', 'marrshow one wanted meaningful conversations public facts rather scaremongering politicians amp media country wouldn t mess politicians amp media didn t fail us amp listened', 'bbcnews terms exit now absolutely clear know tariffs will new trading terms restrictions movement extra costs delay tomorrow see happens says will ok ok', 'even abt comes people mind paying little tax really goes problem lying campaign plumbed new depths esp johnson gove leadsom amp mordaunt thought stop now today pm sad', 'concerned changing ni law westminster disenfranchise million citizens united kingdom yet govt nothing uk citizens losing existing rights work across eu', 'confused now policy ignore result amp remain customs union differ customs union interested clarification', 'said months now see treachery making start done everything prevent full voted', 'refused anything re bunch unelected shits abolish refused now s surprise expected fuck less https']",0.016360028860028852,Conservative,Theresa May,General
2018-06-01,1,1,0,0,['apart professional liar king cynism god atrocity main reason need definitive say people beat type reptils'],0.13333333333333333,Liberal Democrats,Tom Brake,General
2018-06-01,1,0,1,0,['comment vincecable fundamentally illegitimate due'],-0.125,Liberal Democrats,Vincent Cable,General
2018-06-01,1,1,0,0,['challenge amp reminder parliament sovereign major feature government tried amp tried bypass parliament using will people advisory'],0.0625,Labour,Wes Streeting,General
2018-06-01,1,1,0,0,['load bs waffle billcashmp mps must put prosperity country first subject go one mistake mps must correct duty'],0.04166666666666667,Conservative,William Cash,General
2018-07-01,5,3,2,0,"['m trying work re moving half wit troll abuse scale difficult tell sometimes much hate loathing little respect diversity views across uk self evident recent result won didn t', 'means lost amp applies hard soft simply britain exit', 'indeed nearly million votes cast leave remain one vote deal keeps trying sell message electorate amp cc conservatives', 'credibility came plan day result completely clueless go next given us borisjohnson andreajenkyns', 'people fact known digging heels exposed happened back johnny major took us eec want knew given us lose']",-0.09523809523809523,Conservative,Andrea Jenkyns,General
2018-07-01,3,2,1,0,"['andrewbowiemp ca stop repeatedly coming tory script much amusement pauljsweeney amp brewer', 'wreck something already broken beyond repair failing faster realdonaldtrump change speech union now joke westminster continues try dominate devolved countries excluding negotiations', 'dire responses andrewbowiemp bbcgaryr bbcradioscot re trade bill evidence scottories ruthdavidsonmsp respecting constituents jobs amp economic future instead blind allegiance extremist amp ruinous pragmatic business friendly']",-0.020833333333333332,Conservative,Andrew Bowie,General
2018-07-01,1,0,0,1,['need month campaign anyone know issues issues today probably wo benefit longer run'],0.0,Scottish National,Angus MacNeil,General
2018-07-01,1,1,0,0,['wrong per eu referendum act legal effect advisory helpful article dr alan renwick deputy director constitution unit references stevepeers good follow facts'],0.13333333333333333,Conservative,Anna McMorrin,General
2018-07-01,3,0,1,2,"['anna scared dangerous blame eu narrative spun centre uk gov responsible politicians amp journos calling now saw spike hate crimes concerned now headed', 'yes u go shout commons rooftops wake people xr https', 'know outset hope second vote overturn decision']",-0.3,Conservative,Anna Soubry,General
2018-07-01,6,3,0,3,"['boris came leave leave won boris pulled led may becoming pm today taken stand re chequers retreat promised country needs borisjohnson whatever takes', 'credibility came plan day result completely clueless go next given us borisjohnson andreajenkyns', 'bbc amp bbcscotland lost trust north border majority scots continual protory prunion amp antieu bias along ofcom influences likes deputy chair amp tory noakes proven impartiality', 'repeated lie bbc sw debate guaranteeing rights expats amp probably thought pull wool voters eyes arrogant condescending attitude see text thing', 'result without lies brexiteers means borisjohnson daviddavismp', 'borisjohnson daviddavismp question thats burning weeks discussions held first months trade deals seems media left last minute']",0.13333333333333333,Conservative,Boris Johnson,General
2018-07-01,1,0,0,1,['apart legality brits living working abroad denied vote british people arse peoplesmomentum unitetheunion chukaumunna https'],0.0,Labour,Chuka Umunna,General
2018-07-01,1,1,0,0,['excellent question darrenpjones validity given recent judgement uk information commissioner office'],0.5,Labour,Darren Jones,General
2018-07-01,2,1,0,1,"['result without lies brexiteers means borisjohnson daviddavismp', 'borisjohnson daviddavismp question thats burning weeks discussions held first months trade deals seems media left last minute']",0.08333333333333333,Conservative,David Davis,General
2018-07-01,2,0,0,2,"['uk ca even defend democracy politicians', 'lbc mrjamesobr telepolitics talkradio mailonline tweet james appears deleted guess sneering stoking racism suggests lbc shock jock labelling']",0.0,Labour,David Lammy,General
2018-07-01,6,3,0,3,"['says will take years success let sink year old young vote will wait pension age see benefit fat lot good will anyone', 'credibility came plan day result completely clueless go next given us borisjohnson andreajenkyns', 'campaign appears number prominent mps push line far treaty appears simply cynically parroted', 'repeated lie bbc sw debate guaranteeing rights expats amp probably thought pull wool voters eyes arrogant condescending attitude see text thing', 's unconstitutionally excluded millions directly affected uk taxpayers passport holders young allowed vote scottish backbench fixed franchise universal suffrage', 'knew answer question whether change vote']",0.12307692307692311,Conservative,Jacob Rees-Mogg,General
2018-07-01,2,2,0,0,"['brother sister aunt uncle grand parent half friend britishineurope maybe xmas birthday cards deal will impact pls rt', 'clear interview jbrokenshire ukgov clueless prepare absolute disaster']",0.15833333333333335,Conservative,James Brokenshire,General
2018-07-01,1,1,0,0,['care whether happy english will now demand english independence achieve exactly voted will mean england immediate expulsion eu exit bill irish border bother'],0.12291666666666667,Conservative,James Cleverly,General
2018-07-01,5,2,1,2,"['jeremycorbyn hero restoring progressive left crippling years saw tens thousands flee uklabour transformed opposition protection force got paid billion sold', 'urgently need know uklabour jeremycorbyn holding government account respect serious allegations silence deafening disturbing', 'hypocrite jeremycorbyn now calling another general election tories agree new deal revealed yesterday constantly says accept result yet says accept general election result last year cheating members', 'jeremycorbyn shown leadership busy internal politics may influenced public parliament avoid mess better teresamay fortunately accountable https', 'us suffer memory loss will vote voted david camerons vanity project either way lose']",0.016287878787878796,Labour,Jeremy Corbyn,General
2018-07-01,1,1,0,0,['excellent thread will difficult legally challenge result basis cheating agree ultimately political rather legal decision'],0.18,Scottish National,Joanna Cherry QC,General
2018-07-01,1,1,0,0,['hear lot quick us exactly leaving meant told us means leave single market ecj freedom movement majority country said please'],0.1706349206349206,Conservative,John Redwood,General
2018-07-01,2,0,2,0,"['jdjanogly listened contribution dp time party already lost power worse still credibility pm speeches match white paper crisis unlike uk fag paper away total break law amp order', 'catch sam talking farce parody er mean morning bbccambs chrismannbbc gather danielzeichner jdjanogly']",-0.2225,Conservative,Jonathan Djanogly,General
2018-07-01,1,1,0,0,['justinegreening clean break exactly previous identified re trying frustrate'],0.10000000000000002,Conservative,Justine Greening,General
2018-07-01,1,0,0,1,['mp kemibadenoch think mps say trade deals pls vote amendments bill ensure scrutiny never reply yet hoping'],0.0,Conservative,Kemi Badenoch,General
2018-07-01,2,1,1,0,"['english youth stole democracy discriminating whilst old scots got major sin update pontifex elaborated several times politicians full spewing bbcworld', 'hard line believe result respected consistently said remain members customs union take instructions including allow']",0.06726190476190476,Conservative,Michael Fabricant,General
2018-07-01,6,1,2,3,"['hubby michaelgove clinging connection runs trained poodle crufts politician taking orders stevekbannon yank nazi lied amp cheated sort rigour', 'rspb stated puffins rely sand eels survival serious decline uk powerless prevent eu controlling waters allowed one reason michaelgove', 'mainstream media torn michaelgove new one ridiculous attempt walk away turkish immigration populism skynews itvnews', 'yesterday michaelgove tried clean disgraceful turkish immigration stirring today michaelgove needs answer electoral https skynews', 'bbc amp bbcscotland lost trust north border majority scots continual protory prunion amp antieu bias along ofcom influences likes deputy chair amp tory noakes proven impartiality', 'hubby michaelgove clinging connection runs trained poodle crufts politician taking orders stevekbannon yank nazi lied amp cheated sort rigour']",-0.13272727272727272,Conservative,Michael Gove,General
